ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:     118        78.5743       230.6848       677.4549        10.9239          -7548.3993       -51.2406         0.0000         0.0000         0.0000          -6602.0021         0.0000     -6602.0021     -6602.0021         0.0000            129.6608       133.7017   1000000.0000       129.6608       133.7017
ENERGY:     119        80.2654       230.9193       677.4299        10.9226          -7550.4569       -50.8772         0.0000         0.0000         0.0000          -6601.7968         0.0000     -6601.7968     -6601.7968         0.0000            129.1556       133.5000   1000000.0000       129.1556       133.5000
ENERGY:     120        78.7300       230.7047       677.4523        10.9234          -7548.6063       -51.2052         0.0000         0.0000         0.0000          -6602.0011         0.0000     -6602.0011     -6602.0011         0.0000            129.6110       133.6824   1000000.0000       129.6110       133.6824
ENERGY:     121        78.6211       230.6907       677.4541        10.9237          -7548.4619       -51.2299         0.0000         0.0000         0.0000          -6602.0021         0.0000     -6602.0021     -6602.0021         0.0000            129.6458       133.6960   1000000.0000       129.6458       133.6960
ENERGY:     122        83.1807       230.4436       676.4048         9.2894          -7586.1165       -41.8803         0.0000         0.0000         0.0000          -6628.6783         0.0000     -6628.6783     -6628.6783         0.0000            129.8936       134.0233   1000000.0000       129.8936       134.0233
ENERGY:     123       159.0999       257.6098       676.7921        10.0236          -7613.7745       -25.4491         0.0000         0.0000         0.0000          -6535.6982         0.0000     -6535.6982     -6535.6982         0.0000            126.3805       129.7335   1000000.0000       126.3805       129.7335
ENERGY:     124        74.7380       227.7780       676.5518         9.5065          -7576.6642       -45.1745         0.0000         0.0000         0.0000          -6633.2644         0.0000     -6633.2644     -6633.2644         0.0000            130.2059       134.3987   1000000.0000       130.2059       134.3987
ENERGY:     125        75.3352       227.9491       676.5322         9.4766          -7577.6449       -44.8700         0.0000         0.0000         0.0000          -6633.2216         0.0000     -6633.2216     -6633.2216         0.0000            130.1875       134.3770   1000000.0000       130.1875       134.3770
ENERGY:     126        74.7952       227.7942       676.5498         9.5034          -7576.7625       -45.1443         0.0000         0.0000         0.0000          -6633.2642         0.0000     -6633.2642     -6633.2642         0.0000            130.2043       134.3967   1000000.0000       130.2043       134.3967
ENERGY:     127        74.7533       227.7823       676.5512         9.5057          -7576.6907       -45.1663         0.0000         0.0000         0.0000          -6633.2645         0.0000     -6633.2645     -6633.2645         0.0000            130.2055       134.3981   1000000.0000       130.2055       134.3981
ENERGY:     128        79.5552       226.1887       675.1230         7.4179          -7612.7133       -34.5479         0.0000         0.0000         0.0000          -6658.9765         0.0000     -6658.9765     -6658.9765         0.0000            148.7549       147.9340   1000000.0000       148.7549       147.9340
ENERGY:     129       140.8397       247.8820       675.1286         7.1861          -7642.1160       -18.5029         0.0000         0.0000         0.0000          -6589.5824         0.0000     -6589.5824     -6589.5824         0.0000            164.0509       157.3832   1000000.0000       164.0509       157.3832
ENERGY:     130        73.4781       224.4884       675.3219         7.7316          -7605.0464       -37.4515         0.0000         0.0000         0.0000          -6661.4779         0.0000     -6661.4779     -6661.4779         0.0000            144.8007       145.2067   1000000.0000       144.8007       145.2067
ENERGY:     131        74.4830       223.1579       673.9919         8.4043          -7644.2726       -26.4271         0.0000         0.0000         0.0000          -6690.6626         0.0000     -6690.6626     -6690.6626         0.0000            150.5219       146.5399   1000000.0000       150.5219       146.5399
ENERGY:     132       115.7172       239.5447       673.6892        10.9674          -7679.3879       -11.1187         0.0000         0.0000         0.0000          -6650.5882         0.0000     -6650.5882     -6650.5882         0.0000            153.7614       144.7633   1000000.0000       153.7614       144.7633
ENERGY:     133        72.5790       222.4844       674.0804         8.2514          -7640.5228       -27.7177         0.0000         0.0000         0.0000          -6690.8453         0.0000     -6690.8453     -6690.8453         0.0000            150.0616       146.5493   1000000.0000       150.0616       146.5493
ENERGY:     134        73.0043       222.6306       674.0582         8.2868          -7641.4360       -27.4082         0.0000         0.0000         0.0000          -6690.8642         0.0000     -6690.8642     -6690.8642         0.0000            150.1756       146.5502   1000000.0000       150.1756       146.5502
ENERGY:     135        76.5718       221.7399       672.9951         9.8348          -7683.4274       -14.4721         0.0000         0.0000         0.0000          -6716.7579         0.0000     -6716.7579     -6716.7579         0.0000            159.1066       159.3821   1000000.0000       159.1066       159.3821
ENERGY:     136       121.7559       237.2503       672.8216        12.5425          -7721.8741         2.1885         0.0000         0.0000         0.0000          -6675.3152         0.0000     -6675.3152     -6675.3152         0.0000            165.3398       169.0867   1000000.0000       165.3398       169.0867
ENERGY:     137        74.0891       221.0144       673.0696         9.6008          -7678.8435       -16.1128         0.0000         0.0000         0.0000          -6717.1823         0.0000     -6717.1823     -6717.1823         0.0000            158.2346       158.0908   1000000.0000       158.2346       158.0908
ENERGY:     138        74.5544       217.8286       672.1867         9.9825          -7717.5516        -0.5359         0.0000         0.0000         0.0000          -6743.5353         0.0000     -6743.5353     -6743.5353         0.0000            159.7497       162.3908   1000000.0000       159.7497       162.3908
ENERGY:     139       114.4305       229.7249       672.0848        11.8589          -7752.7555        19.3016         0.0000         0.0000         0.0000          -6705.3549         0.0000     -6705.3549     -6705.3549         0.0000            158.8054       163.7927   1000000.0000       158.8054       163.7927
ENERGY:     140        72.7237       217.4717       672.2392         9.8751          -7713.8140        -2.2718         0.0000         0.0000         0.0000          -6743.7762         0.0000     -6743.7762     -6743.7762         0.0000            159.7139       162.0812   1000000.0000       159.7139       162.0812
ENERGY:     141        72.9010       217.5022       672.2331         9.8859          -7714.2143        -2.0876         0.0000         0.0000         0.0000          -6743.7797         0.0000     -6743.7797     -6743.7797         0.0000            159.7191       162.1143   1000000.0000       159.7191       162.1143
