# step Etot Epot T p 
4525 -8938.173 -8938.173 0.0 465.6174 
4526 -8937.9073 -8937.9073 0.0 464.8731 
4527 -8938.3936 -8938.3936 0.0 465.3328 
4528 -8938.3892 -8938.3892 0.0 465.2886 
4529 -8938.3935 -8938.3935 0.0 465.3284 
4530 -8938.3937 -8938.3937 0.0 465.3322 
4531 -8938.3936 -8938.3936 0.0 465.3318 
4532 -8938.3937 -8938.3937 0.0 465.3322 
4533 -8938.0882 -8938.0882 0.0 464.4737 
4534 -8938.6046 -8938.6046 0.0 465.0126 
4535 -8938.5997 -8938.5997 0.0 464.9608 
4536 -8938.6044 -8938.6044 0.0 465.0075 
4537 -8938.6046 -8938.6046 0.0 465.0121 
4538 -8938.6046 -8938.6046 0.0 465.0126 
4539 -8593.3772 -8593.3772 0.0 454.89 
4540 -8936.6732 -8936.6732 0.0 465.3817 
4541 -8938.795 -8938.795 0.0 465.127 
4542 -8938.7741 -8938.7741 0.0 465.1607 
4543 -8938.7949 -8938.7949 0.0 465.1305 
4544 -8938.795 -8938.795 0.0 465.1277 
4545 -8888.743 -8888.743 0.0 463.275 
4546 -8939.1853 -8939.1853 0.0 465.1084 
4547 -8939.202 -8939.202 0.0 465.1142 
4548 -8939.202 -8939.202 0.0 465.1136 
4549 -8939.202 -8939.202 0.0 465.1141 
4550 -8912.0701 -8912.0701 0.0 460.4883 
4551 -8939.7793 -8939.7793 0.0 464.6224 
4552 -8939.5034 -8939.5034 0.0 464.2675 
4553 -8939.7766 -8939.7766 0.0 464.5876 
4554 -8939.7793 -8939.7793 0.0 464.619 
4555 -8939.7793 -8939.7793 0.0 464.6218 
4556 -8939.7793 -8939.7793 0.0 464.6225 
4557 -8921.8272 -8921.8272 0.0 465.7605 
4558 -8940.3958 -8940.3958 0.0 464.8753 
4559 -8940.2104 -8940.2104 0.0 465.002 
4560 -8940.3939 -8940.3939 0.0 464.8884 
4561 -8940.3958 -8940.3958 0.0 464.8766 
4562 -8923.2182 -8923.2182 0.0 470.5797 
4563 -8940.9492 -8940.9492 0.0 465.8203 
4564 -8923.6522 -8923.6522 0.0 461.6587 
4565 -8941.4641 -8941.4641 0.0 465.3028 
4566 -8924.3361 -8924.3361 0.0 470.8132 
4567 -8941.9685 -8941.9685 0.0 466.193 
4568 -8919.5406 -8919.5406 0.0 459.7317 
4569 -8942.3404 -8942.3404 0.0 465.5635 
4570 -8942.113 -8942.113 0.0 465.0527 
4571 -8942.3382 -8942.3382 0.0 465.5131 
4572 -8942.3404 -8942.3404 0.0 465.5584 
4573 -8942.3404 -8942.3404 0.0 465.5628 
4574 -8926.4555 -8926.4555 0.0 468.5095 
4575 -8942.7083 -8942.7083 0.0 466.0346 
4576 -8931.4915 -8931.4915 0.0 464.8838 
4577 -8943.0829 -8943.0829 0.0 465.9288 
4578 -8936.2267 -8936.2267 0.0 472.3288 
4579 -8943.5007 -8943.5007 0.0 467.2215 
4580 -8936.8403 -8936.8403 0.0 463.1895 
4581 -8943.8526 -8943.8526 0.0 466.5412 
4582 -8943.7821 -8943.7821 0.0 466.2296 
4583 -8943.8519 -8943.8519 0.0 466.5103 
4584 -8943.8525 -8943.8525 0.0 466.5381 
4585 -8943.8525 -8943.8525 0.0 466.5409 
4586 -8943.8525 -8943.8525 0.0 466.5412 
4587 -8938.8772 -8938.8772 0.0 466.5337 
4588 -8944.2072 -8944.2072 0.0 466.592 
4589 -8944.1542 -8944.1542 0.0 466.6044 
4590 -8944.2067 -8944.2067 0.0 466.5934 
4591 -8944.2073 -8944.2073 0.0 466.5921 
4592 -8944.2072 -8944.2072 0.0 466.5921 
4593 -8944.2073 -8944.2073 0.0 466.5921 
4594 -8940.9264 -8940.9264 0.0 466.6754 
4595 -8944.5924 -8944.5924 0.0 466.6578 
4596 -8944.5554 -8944.5554 0.0 466.6725 
4597 -8944.5924 -8944.5924 0.0 466.6592 
4598 -8944.5924 -8944.5924 0.0 466.6581 
4599 -8944.5924 -8944.5924 0.0 466.6578 
4600 -8944.5924 -8944.5924 0.0 466.6578 
4601 -8941.9217 -8941.9217 0.0 465.6941 
4602 -8944.9732 -8944.9732 0.0 466.4482 
4603 -8944.943 -8944.943 0.0 466.3834 
4604 -8944.9729 -8944.9729 0.0 466.4418 
4605 -8944.9732 -8944.9732 0.0 466.4475 
4606 -8942.7249 -8942.7249 0.0 466.291 
4607 -8945.3466 -8945.3466 0.0 466.4457 
4608 -8945.3204 -8945.3204 0.0 466.4402 
4609 -8945.3464 -8945.3464 0.0 466.4452 
4610 -8945.3466 -8945.3466 0.0 466.4457 
4611 -8943.5537 -8943.5537 0.0 469.9461 
4612 -8945.7271 -8945.7271 0.0 467.5181 
4613 -8945.7061 -8945.7061 0.0 467.7691 
4614 -8945.7269 -8945.7269 0.0 467.5433 
4615 -8945.7271 -8945.7271 0.0 467.5206 
4616 -8944.9449 -8944.9449 0.0 468.1833 
4617 -8946.1985 -8946.1985 0.0 467.8051 
4618 -8946.1863 -8946.1863 0.0 467.8477 
4619 -8946.1984 -8946.1984 0.0 467.8094 
4620 -8946.1985 -8946.1985 0.0 467.8058 
4621 -8945.575 -8945.575 0.0 466.977 
4622 -8946.6756 -8946.6756 0.0 467.5087 
4623 -8946.6656 -8946.6656 0.0 467.4596 
4624 -8946.6756 -8946.6756 0.0 467.5039 
4625 -8946.6756 -8946.6756 0.0 467.5074 
4626 -8945.9494 -8945.9494 0.0 467.8079 
4627 -8947.1219 -8947.1219 0.0 467.6549 
4628 -8947.1109 -8947.1109 0.0 467.6747 
4629 -8947.1216 -8947.1216 0.0 467.657 
4630 -8947.1219 -8947.1219 0.0 467.6551 
4631 -8947.1219 -8947.1219 0.0 467.6549 
4632 -8946.7678 -8946.7678 0.0 468.5717 
4633 -8947.6253 -8947.6253 0.0 468.0797 
4634 -8947.617 -8947.617 0.0 468.132 
4635 -8947.6251 -8947.6251 0.0 468.0851 
4636 -8947.6251 -8947.6251 0.0 468.0803 
4637 -8947.6253 -8947.6253 0.0 468.0798 
4638 -8946.8371 -8946.8371 0.0 468.1444 
4639 -8948.0531 -8948.0531 0.0 468.1333 
4640 -8948.0411 -8948.0411 0.0 468.1389 
4641 -8948.0529 -8948.0529 0.0 468.1339 
4642 -8948.0531 -8948.0531 0.0 468.1333 
4643 -8946.7267 -8946.7267 0.0 469.1872 
4644 -8948.4195 -8948.4195 0.0 468.4995 
4645 -8948.4041 -8948.4041 0.0 468.5739 
4646 -8948.4194 -8948.4194 0.0 468.5071 
4647 -8948.4195 -8948.4195 0.0 468.5006 
4648 -8946.2102 -8946.2102 0.0 470.4078 
4649 -8948.7136 -8948.7136 0.0 469.0234 
4650 -8948.688 -8948.688 0.0 469.1719 
4651 -8948.7135 -8948.7135 0.0 469.0382 
4652 -8948.7136 -8948.7136 0.0 469.0254 
4653 -8948.7136 -8948.7136 0.0 469.0252 
4654 -8948.7136 -8948.7136 0.0 469.0254 
4655 -8947.0793 -8947.0793 0.0 468.5799 
4656 -8949.0329 -8949.0329 0.0 468.9331 
4657 -8949.0132 -8949.0132 0.0 468.9059 
4658 -8949.0328 -8949.0328 0.0 468.9304 
4659 -8949.0329 -8949.0329 0.0 468.9327 
4660 -8949.0329 -8949.0329 0.0 468.9328 
4661 -8947.4347 -8947.4347 0.0 469.3182 
4662 -8949.342 -8949.342 0.0 469.081 
4663 -8948.0663 -8948.0663 0.0 470.3501 
4664 -8949.6712 -8949.6712 0.0 469.5146 
4665 -8949.6569 -8949.6569 0.0 469.6049 
4666 -8949.6714 -8949.6714 0.0 469.5236 
4667 -8949.6715 -8949.6715 0.0 469.521 
4668 -8949.6715 -8949.6715 0.0 469.5199 
4669 -8949.6714 -8949.6714 0.0 469.5193 
4670 -8949.6715 -8949.6715 0.0 469.5199 
4671 -8948.5696 -8948.5696 0.0 469.1815 
4672 -8950.0064 -8950.0064 0.0 469.4478 
4673 -8949.9924 -8949.9924 0.0 469.4283 
4674 -8950.0061 -8950.0061 0.0 469.446 
4675 -8950.0064 -8950.0064 0.0 469.4476 
4676 -8949.3247 -8949.3247 0.0 469.4024 
4677 -8950.3874 -8950.3874 0.0 469.4713 
4678 -8950.3768 -8950.3768 0.0 469.4706 
4679 -8950.3872 -8950.3872 0.0 469.4713 
4680 -8950.3874 -8950.3874 0.0 469.4713 
4681 -8949.634 -8949.634 0.0 469.3272 
4682 -8950.7518 -8950.7518 0.0 469.4632 
4683 -8950.7416 -8950.7416 0.0 469.4563 
4684 -8950.7515 -8950.7515 0.0 469.4628 
4685 -8950.7517 -8950.7517 0.0 469.4632 
4686 -8950.7518 -8950.7518 0.0 469.4633 
4687 -8949.6439 -8949.6439 0.0 470.0236 
4688 -8951.0691 -8951.0691 0.0 469.6892 
4689 -8951.0547 -8951.0547 0.0 469.7317 
4690 -8951.0688 -8951.0688 0.0 469.6936 
4691 -8951.0691 -8951.0691 0.0 469.6896 
4692 -8951.0691 -8951.0691 0.0 469.6892 
4693 -8950.2636 -8950.2636 0.0 469.1496 
4694 -8951.4163 -8951.4163 0.0 469.5461 
4695 -8951.4051 -8951.4051 0.0 469.5143 
4696 -8951.4163 -8951.4163 0.0 469.5429 
4697 -8951.4163 -8951.4163 0.0 469.5441 
4698 -8951.4163 -8951.4163 0.0 469.5429 
4699 -8950.7053 -8950.7053 0.0 469.339 
4700 -8951.7616 -8951.7616 0.0 469.5173 
4701 -8951.7516 -8951.7516 0.0 469.507 
4702 -8951.7615 -8951.7615 0.0 469.5163 
4703 -8951.7617 -8951.7617 0.0 469.517 
4704 -8951.7617 -8951.7617 0.0 469.517 
4705 -8951.7617 -8951.7617 0.0 469.517 
4706 -8950.7102 -8950.7102 0.0 469.1884 
4707 -8952.0683 -8952.0683 0.0 469.4623 
4708 -8952.0552 -8952.0552 0.0 469.4445 
4709 -8952.0682 -8952.0682 0.0 469.4606 
4710 -8952.0682 -8952.0682 0.0 469.4621 
4711 -8952.0683 -8952.0683 0.0 469.4623 
4712 -8950.8604 -8950.8604 0.0 468.7187 
4713 -8952.3561 -8952.3561 0.0 469.2877 
4714 -8952.3412 -8952.3412 0.0 469.2415 
4715 -8952.3561 -8952.3561 0.0 469.2831 
4716 -8952.3561 -8952.3561 0.0 469.2869 
4717 -8952.3561 -8952.3561 0.0 469.287 
4718 -8952.3561 -8952.3561 0.0 469.2869 
4719 -8951.5816 -8951.5816 0.0 470.197 
4720 -8952.6843 -8952.6843 0.0 469.6598 
4721 -8952.2893 -8952.2893 0.0 469.8913 
4722 -8953.0695 -8953.0695 0.0 469.8027 
4723 -8952.6024 -8952.6024 0.0 469.2645 
4724 -8953.4174 -8953.4174 0.0 469.6348 
4725 -8953.41 -8953.41 0.0 469.6036 
4726 -8953.4175 -8953.4175 0.0 469.6316 
4727 -8953.4176 -8953.4176 0.0 469.6324 
4728 -8953.4175 -8953.4175 0.0 469.6328 
4729 -8953.4176 -8953.4176 0.0 469.6324 
4730 -8953.256 -8953.256 0.0 469.0823 
4731 -8953.7928 -8953.7928 0.0 469.4192 
4732 -8954.0249 -8954.0249 0.0 469.3939 
4733 -8951.5076 -8951.5076 0.0 469.1401 
4734 -8954.2582 -8954.2582 0.0 469.4325 
4735 -8954.4456 -8954.4456 0.0 469.5242 
4736 -8951.9422 -8951.9422 0.0 469.3939 
4737 -8954.6924 -8954.6924 0.0 469.5118 
4738 -8954.6894 -8954.6894 0.0 469.5151 
4739 -8954.6922 -8954.6922 0.0 469.5122 
4740 -8954.6924 -8954.6924 0.0 469.5118 
4741 -8954.7091 -8954.7091 0.0 468.3325 
4742 -8951.7953 -8951.7953 0.0 466.929 
4743 -8955.0617 -8955.0617 0.0 468.9443 
4744 -8955.0581 -8955.0581 0.0 468.8858 
4745 -8955.0616 -8955.0616 0.0 468.9385 
4746 -8955.0617 -8955.0617 0.0 468.9438 
4747 -8955.0617 -8955.0617 0.0 468.9444 
4748 -8955.1648 -8955.1648 0.0 468.7976 
4749 -8952.5746 -8952.5746 0.0 468.4439 
4750 -8955.4463 -8955.4463 0.0 468.8922 
4751 -8955.4427 -8955.4427 0.0 468.9 
4752 -8955.4463 -8955.4463 0.0 468.8929 
4753 -8955.4463 -8955.4463 0.0 468.8926 
4754 -8955.4463 -8955.4463 0.0 468.8924 
4755 -8955.4463 -8955.4463 0.0 468.8924 
4756 -8955.4463 -8955.4463 0.0 468.8924 
4757 -8955.4975 -8955.4975 0.0 467.3291 
4758 -8952.8038 -8952.8038 0.0 465.5594 
4759 -8955.8107 -8955.8107 0.0 468.108 
4760 -8955.8073 -8955.8073 0.0 468.1889 
4761 -8955.8108 -8955.8108 0.0 468.116 
4762 -8955.8108 -8955.8108 0.0 468.1142 
4763 -8955.8108 -8955.8108 0.0 468.1133 
4764 -8955.8108 -8955.8108 0.0 468.1142 
4765 -8955.9966 -8955.9966 0.0 468.2281 
4766 -8953.7309 -8953.7309 0.0 468.1464 
4767 -8956.2125 -8956.2125 0.0 468.2041 
4768 -8956.3663 -8956.3663 0.0 467.6203 
4769 -8954.0295 -8954.0295 0.0 466.8385 
4770 -8956.5991 -8956.5991 0.0 467.9017 
4771 -8956.7794 -8956.7794 0.0 467.7753 
4772 -8954.4924 -8954.4924 0.0 467.4513 
4773 -8956.9979 -8956.9979 0.0 467.8539 
4774 -8956.9958 -8956.9958 0.0 467.8477 
4775 -8956.998 -8956.998 0.0 467.8532 
4776 -8956.998 -8956.998 0.0 467.8533 
4777 -8956.998 -8956.998 0.0 467.8534 
4778 -8956.998 -8956.998 0.0 467.8533 
4779 -8957.046 -8957.046 0.0 466.7721 
4780 -8954.3487 -8954.3487 0.0 465.4674 
4781 -8957.3568 -8957.3568 0.0 467.3229 
4782 -8957.3542 -8957.3542 0.0 467.2701 
4783 -8957.3568 -8957.3568 0.0 467.3177 
4784 -8957.3568 -8957.3568 0.0 467.319 
4785 -8957.3568 -8957.3568 0.0 467.3177 
4786 -8957.5649 -8957.5649 0.0 466.8018 
4787 -8955.2647 -8955.2647 0.0 466.0743 
4788 -8957.7711 -8957.7711 0.0 467.0437 
4789 -8957.769 -8957.769 0.0 467.0214 
4790 -8957.771 -8957.771 0.0 467.0415 
4791 -8957.7711 -8957.7711 0.0 467.0435 
4792 -8957.7711 -8957.7711 0.0 467.0437 
4793 -8957.8506 -8957.8506 0.0 467.1051 
4794 -8955.0714 -8955.0714 0.0 466.9409 
4795 -8958.157 -8958.157 0.0 467.1056 
4796 -8958.1538 -8958.1538 0.0 467.108 
4797 -8958.1572 -8958.1572 0.0 467.1057 
4798 -8958.1572 -8958.1572 0.0 467.1057 
4799 -8958.1572 -8958.1572 0.0 467.1057 
4800 -8958.1572 -8958.1572 0.0 467.1057 
4801 -8958.1337 -8958.1337 0.0 467.2289 
4802 -8958.5023 -8958.5023 0.0 467.1942 
4803 -8958.4997 -8958.4997 0.0 467.1998 
4804 -8958.5025 -8958.5025 0.0 467.1948 
4805 -8958.5025 -8958.5025 0.0 467.1947 
4806 -8958.5025 -8958.5025 0.0 467.1947 
4807 -8958.5025 -8958.5025 0.0 467.1947 
4808 -8958.5196 -8958.5196 0.0 468.1673 
4809 -8955.8668 -8955.8668 0.0 468.9569 
4810 -8958.8332 -8958.8332 0.0 467.7118 
4811 -8958.8299 -8958.8299 0.0 467.7597 
4812 -8958.833 -8958.833 0.0 467.7167 
4813 -8958.8331 -8958.8331 0.0 467.7123 
4814 -8958.8332 -8958.8332 0.0 467.7118 
4815 -8958.9099 -8958.9099 0.0 468.0168 
4816 -8956.5568 -8956.5568 0.0 468.1621 
4817 -8959.1683 -8959.1683 0.0 467.8941 
4818 -8959.1659 -8959.1659 0.0 467.9079 
4819 -8959.1682 -8959.1682 0.0 467.8955 
4820 -8959.1253 -8959.1253 0.0 468.2877 
4821 -8959.4581 -8959.4581 0.0 468.1042 
4822 -8959.4551 -8959.4551 0.0 468.1243 
4823 -8959.4581 -8959.4581 0.0 468.1062 
4824 -8959.4581 -8959.4581 0.0 468.1047 
4825 -8959.4581 -8959.4581 0.0 468.1042 
4826 -8959.3761 -8959.3761 0.0 466.69 
4827 -8959.732 -8959.732 0.0 467.4611 
4828 -8959.7284 -8959.7284 0.0 467.3859 
4829 -8959.732 -8959.732 0.0 467.4536 
4830 -8959.732 -8959.732 0.0 467.4598 
4831 -8959.732 -8959.732 0.0 467.4612 
4832 -8959.6547 -8959.6547 0.0 467.3481 
4833 -8959.9999 -8959.9999 0.0 467.4244 
4834 -8959.8024 -8959.8024 0.0 467.0207 
4835 -8960.2419 -8960.2419 0.0 467.2674 
4836 -8960.238 -8960.238 0.0 467.2443 
4837 -8960.2421 -8960.2421 0.0 467.265 
4838 -8960.2421 -8960.2421 0.0 467.2654 
4839 -8960.2421 -8960.2421 0.0 467.265 
4840 -8960.0786 -8960.0786 0.0 468.1071 
4841 -8960.4855 -8960.4855 0.0 467.6467 
4842 -8960.4813 -8960.4813 0.0 467.6945 
4843 -8960.4855 -8960.4855 0.0 467.6515 
4844 -8960.4855 -8960.4855 0.0 467.6481 
4845 -8960.2685 -8960.2685 0.0 468.3047 
4846 -8960.7274 -8960.7274 0.0 467.9388 
4847 -8960.7229 -8960.7229 0.0 467.9772 
4848 -8960.7274 -8960.7274 0.0 467.9426 
4849 -8960.7274 -8960.7274 0.0 467.9397 
4850 -8960.383 -8960.383 0.0 467.8684 
4851 -8960.9572 -8960.9572 0.0 467.9279 
4852 -8960.9519 -8960.9519 0.0 467.924 
4853 -8960.9572 -8960.9572 0.0 467.9276 
4854 -8960.9572 -8960.9572 0.0 467.9277 
4855 -8960.9572 -8960.9572 0.0 467.9278 
4856 -8960.9573 -8960.9573 0.0 467.9277 
4857 -8960.3181 -8960.3181 0.0 467.3389 
4858 -8961.163 -8961.163 0.0 467.7503 
4859 -8961.1548 -8961.1548 0.0 467.7122 
4860 -8961.1631 -8961.1631 0.0 467.7464 
4861 -8961.1632 -8961.1632 0.0 467.7475 
4862 -8961.1632 -8961.1632 0.0 467.7478 
4863 -8961.1632 -8961.1632 0.0 467.7475 
4864 -8960.5351 -8960.5351 0.0 467.4451 
4865 -8961.3835 -8961.3835 0.0 467.6627 
4866 -8961.3749 -8961.3749 0.0 467.644 
4867 -8961.3837 -8961.3837 0.0 467.6607 
4868 -8961.3835 -8961.3835 0.0 467.6613 
4869 -8961.3837 -8961.3837 0.0 467.6607 
4870 -8960.6535 -8960.6535 0.0 469.6867 
4871 -8961.6164 -8961.6164 0.0 468.3451 
4872 -8961.6072 -8961.6072 0.0 468.4825 
4873 -8961.6164 -8961.6164 0.0 468.3589 
4874 -8961.6163 -8961.6163 0.0 468.3529 
4875 -8961.6164 -8961.6164 0.0 468.3589 
4876 -8960.4039 -8960.4039 0.0 468.4436 
4877 -8961.8295 -8961.8295 0.0 468.4049 
4878 -8961.8164 -8961.8164 0.0 468.4136 
4879 -8961.8295 -8961.8295 0.0 468.4058 
4880 -8961.8296 -8961.8296 0.0 468.4054 
4881 -8961.8296 -8961.8296 0.0 468.4053 
4882 -8961.8296 -8961.8296 0.0 468.4053 
4883 -8961.8296 -8961.8296 0.0 468.4053 
4884 -8960.1663 -8960.1663 0.0 469.3657 
4885 -8962.0434 -8962.0434 0.0 468.6763 
4886 -8962.0251 -8962.0251 0.0 468.7527 
4887 -8962.0432 -8962.0432 0.0 468.6841 
4888 -8962.0432 -8962.0432 0.0 468.6774 
4889 -8962.0434 -8962.0434 0.0 468.6764 
4890 -8960.823 -8960.823 0.0 468.1711 
4891 -8962.2954 -8962.2954 0.0 468.5587 
4892 -8962.2817 -8962.2817 0.0 468.5261 
4893 -8962.2951 -8962.2951 0.0 468.5556 
4894 -8962.2953 -8962.2953 0.0 468.5584 
4895 -8962.2954 -8962.2954 0.0 468.5587 
4896 -8961.2593 -8961.2593 0.0 468.63 
4897 -8962.561 -8962.561 0.0 468.6129 
4898 -8962.5477 -8962.5477 0.0 468.6212 
4899 -8962.561 -8962.561 0.0 468.6137 
4900 -8962.5609 -8962.5609 0.0 468.6132 
4901 -8962.561 -8962.561 0.0 468.6129 
4902 -8962.561 -8962.561 0.0 468.613 
4903 -8962.561 -8962.561 0.0 468.6129 
4904 -8960.9626 -8960.9626 0.0 468.9259 
4905 -8962.7826 -8962.7826 0.0 468.731 
4906 -8962.7653 -8962.7653 0.0 468.7597 
4907 -8962.7824 -8962.7824 0.0 468.734 
4908 -8962.7826 -8962.7826 0.0 468.7313 
4909 -8962.7827 -8962.7827 0.0 468.7316 
4910 -8961.6443 -8961.6443 0.0 469.2438 
4911 -8963.0448 -8963.0448 0.0 468.9278 
4912 -8963.0317 -8963.0317 0.0 468.9678 
4913 -8963.0447 -8963.0447 0.0 468.9319 
4914 -8963.0448 -8963.0448 0.0 468.9287 
4915 -8963.0448 -8963.0448 0.0 468.9291 
4916 -8961.7156 -8961.7156 0.0 469.4959 
4917 -8963.2944 -8963.2944 0.0 469.1337 
4918 -8963.2786 -8963.2786 0.0 469.18 
4919 -8963.2946 -8963.2946 0.0 469.1383 
4920 -8963.2944 -8963.2944 0.0 469.137 
4921 -8963.2946 -8963.2946 0.0 469.1383 
4922 -8962.0308 -8962.0308 0.0 467.845 
4923 -8963.5316 -8963.5316 0.0 468.8143 
4924 -8963.5166 -8963.5166 0.0 468.7274 
4925 -8963.5315 -8963.5315 0.0 468.8057 
4926 -8963.5317 -8963.5317 0.0 468.813 
4927 -8962.2507 -8962.2507 0.0 469.2075 
4928 -8963.765 -8963.765 0.0 468.9691 
4929 -8963.7506 -8963.7506 0.0 469.003 
4930 -8963.7651 -8963.7651 0.0 468.9725 
4931 -8963.7651 -8963.7651 0.0 468.9713 
4932 -8963.7651 -8963.7651 0.0 468.9725 
4933 -8962.5629 -8962.5629 0.0 469.4665 
4934 -8963.9869 -8963.9869 0.0 469.1558 
4935 -8963.9732 -8963.9732 0.0 469.1968 
4936 -8963.987 -8963.987 0.0 469.16 
4937 -8963.987 -8963.987 0.0 469.1582 
4938 -8963.987 -8963.987 0.0 469.16 
4939 -8963.1352 -8963.1352 0.0 471.1607 
4940 -8964.2297 -8964.2297 0.0 469.8429 
4941 -8964.2194 -8964.2194 0.0 469.9825 
4942 -8964.2295 -8964.2295 0.0 469.857 
4943 -8964.2297 -8964.2297 0.0 469.8443 
4944 -8964.2297 -8964.2297 0.0 469.8429 
4945 -8963.329 -8963.329 0.0 470.6847 
4946 -8964.4568 -8964.4568 0.0 470.1422 
4947 -8964.4458 -8964.4458 0.0 470.2041 
4948 -8964.4569 -8964.4569 0.0 470.1484 
4949 -8964.457 -8964.457 0.0 470.1461 
4950 -8964.457 -8964.457 0.0 470.1455 
4951 -8964.457 -8964.457 0.0 470.1452 
4952 -8964.457 -8964.457 0.0 470.1455 
4953 -8963.7584 -8963.7584 0.0 469.4421 
4954 -8964.6865 -8964.6865 0.0 469.9481 
4955 -8964.6769 -8964.6769 0.0 469.9043 
4956 -8964.6866 -8964.6866 0.0 469.9437 
4957 -8963.9756 -8963.9756 0.0 469.0871 
4958 -8964.9033 -8964.9033 0.0 469.6986 
4959 -8964.089 -8964.089 0.0 469.0256 
4960 -8965.1109 -8965.1109 0.0 469.5211 
4961 -8965.1004 -8965.1004 0.0 469.478 
4962 -8965.1108 -8965.1108 0.0 469.5168 
4963 -8965.1109 -8965.1109 0.0 469.5205 
4964 -8964.5022 -8964.5022 0.0 470.9426 
4965 -8965.338 -8965.338 0.0 470.0371 
4966 -8965.3303 -8965.3303 0.0 470.1325 
4967 -8965.3379 -8965.3379 0.0 470.0468 
4968 -8965.338 -8965.338 0.0 470.0381 
4969 -8964.6878 -8964.6878 0.0 471.3129 
4970 -8965.5533 -8965.5533 0.0 470.4894 
4971 -8965.019 -8965.019 0.0 471.4507 
4972 -8965.7763 -8965.7763 0.0 470.8523 
4973 -8965.7688 -8965.7688 0.0 470.9163 
4974 -8965.7763 -8965.7763 0.0 470.8587 
4975 -8965.7763 -8965.7763 0.0 470.8534 
4976 -8965.7763 -8965.7763 0.0 470.8533 
4977 -8965.7763 -8965.7763 0.0 470.8534 
4978 -8965.2382 -8965.2382 0.0 470.4949 
4979 -8965.9938 -8965.9938 0.0 470.7521 
4980 -8965.9871 -8965.9871 0.0 470.73 
4981 -8965.9935 -8965.9935 0.0 470.75 
4982 -8965.9937 -8965.9937 0.0 470.7519 
4983 -8965.9938 -8965.9938 0.0 470.7521 
4984 -8965.4823 -8965.4823 0.0 469.8037 
4985 -8966.21 -8966.21 0.0 470.4411 
4986 -8966.2025 -8966.2025 0.0 470.3813 
4987 -8966.2095 -8966.2095 0.0 470.4353 
4988 -8966.21 -8966.21 0.0 470.4405 
4989 -8966.21 -8966.21 0.0 470.4411 
4990 -8965.6348 -8965.6348 0.0 469.5098 
4991 -8966.4163 -8966.4163 0.0 470.148 
4992 -8966.4084 -8966.4084 0.0 470.0882 
4993 -8966.4163 -8966.4163 0.0 470.142 
4994 -8966.4163 -8966.4163 0.0 470.1465 
4995 -8965.8628 -8965.8628 0.0 469.857 
4996 -8966.6216 -8966.6216 0.0 470.0701 
4997 -8966.6144 -8966.6144 0.0 470.0525 
4998 -8966.6217 -8966.6217 0.0 470.0683 
4999 -8966.6216 -8966.6216 0.0 470.0689 
5000 -8966.6217 -8966.6217 0.0 470.0683 
5000 -8966.6217 -8966.6217 0.0 -2.5342 
10000 -5138.6855 -7054.4063 297.358 30.5194 
15000 -5196.9745 -7068.2035 290.452 22.3404 
20000 -5050.6355 -7022.6111 306.0899 -20.7331 
25000 -5039.1458 -7000.9592 304.5125 -6.3152 
30000 -5139.128 -7062.8825 298.605 13.557 
35000 -5089.3676 -6995.916 295.9342 -26.4425 
40000 -5153.0126 -7083.0007 299.5725 8.2055 
45000 -5043.7666 -6946.5348 295.3475 -43.2673 
50000 -5090.1341 -7054.4252 304.897 -20.6307 
55000 -5118.5807 -7045.8894 299.1566 -50.7714 
60000 -5034.9814 -6997.9537 304.6924 -4.9706 
65000 -5063.265 -6982.2458 297.864 -26.4626 
70000 -5137.6818 -7056.4274 297.8275 21.0465 
75000 -5140.8026 -7076.1712 300.4077 22.8307 
80000 -5191.0346 -7137.6196 302.1487 -0.715 
85000 -5180.6382 -7062.7023 292.1338 -46.7804 
90000 -5070.4509 -7028.5625 303.9379 -0.7403 
95000 -5181.6701 -7110.4057 299.3781 -5.2891 
100000 -5081.7577 -7041.1517 304.1369 -7.3181 
105000 -5111.9637 -7091.8229 307.3135 9.0254 
110000 -5240.4862 -7108.354 289.9302 5.7102 
115000 -5186.9523 -7130.193 301.6296 -18.5918 
120000 -5056.2908 -6978.6264 298.3847 -4.4071 
125000 -5209.5835 -7138.7778 299.4493 17.4188 
130000 -5186.8625 -7100.3771 297.0155 11.5372 
135000 -5183.419 -7078.6732 294.1812 22.0729 
140000 -5127.1529 -7106.6159 307.252 -26.7385 
145000 -5184.4115 -7140.4954 303.6231 -8.3154 
150000 -5166.8986 -7079.1516 296.8197 -14.1639 
155000 -5125.3953 -7051.2462 298.9304 36.7739 
160000 -5062.8347 -6992.3308 299.4962 -6.8279 
165000 -5156.6752 -7044.4546 293.0209 6.7069 
170000 -5176.2298 -7069.5814 293.8858 -19.9734 
175000 -5194.2142 -7124.8647 299.6754 -8.7352 
180000 -5119.9382 -7061.1025 301.3073 -15.8895 
185000 -5043.0789 -7023.9655 307.473 12.4802 
190000 -5078.9022 -7000.82 298.3199 -5.03 
195000 -5193.559 -7114.109 298.1076 38.6718 
200000 -5011.8885 -6962.5061 302.7747 -8.4534 
205000 -5034.9405 -7022.5036 308.5093 -0.0279 
210000 -5158.505 -7046.6577 293.0789 -24.3939 
215000 -5132.7321 -7066.6339 300.18 -10.1479 
220000 -5127.0326 -7026.7083 294.8675 -0.5755 
225000 -5259.1286 -7174.8019 297.3506 -2.3449 
